Site;Competition;Species;ID;FruitSet;PolliniaSet;N_flowers;Height;DiamCavity;LongLab;WidthLab;DepthLab;Eucera;Osmia;Andrena;Ceratina;Rich;Abund;H;simp;inv_simp;Abund_Slingua;Abund_Sparviflora;Rich_Coflowering;Abund_Coflowering;H_Coflowering;simp_Coflowering;inv_simp_Coflowering
Son Veri;No;parviflora;SP130;1;1;2;8.5;2.8;6;2.6;6.3;0;0;0;0;2.333333333;5;0.641527163;0.450445116;1.953076524;0;11;10;111;1.720130978;0.747991234;3.968115942
Son Veri;No;parviflora;SP131;;;2;7.1;3.1;6.6;1.7;6.5;0;0;0;0;2.333333333;5;0.641527163;0.450445116;1.953076524;0;11;10;111;1.720130978;0.747991234;3.968115942
Son Veri;No;parviflora;SP132;1;1;2;14.5;3.4;6.4;2.5;5.9;0;0;0;0;2.333333333;5;0.641527163;0.450445116;1.953076524;0;11;10;111;1.720130978;0.747991234;3.968115942
Son Veri;No;parviflora;SP133;0;1;2;6.8;2.4;6.6;2.9;7.3;0;0;0;0;2.333333333;5;0.641527163;0.450445116;1.953076524;0;11;10;111;1.720130978;0.747991234;3.968115942
Son Veri;No;parviflora;SP134;1;1;2;14.5;3.1;6.4;2.7;6.4;0;0;0;0;2.333333333;5;0.641527163;0.450445116;1.953076524;0;11;10;111;1.720130978;0.747991234;3.968115942
Son Veri;No;parviflora;SP135;1;1;2;13.2;3.4;6.5;3.1;6.8;0;0;0;0;2.333333333;5;0.641527163;0.450445116;1.953076524;0;11;10;111;1.720130978;0.747991234;3.968115942
Son Veri;No;parviflora;SP136;;;3;11.2;3.2;6.4;3;7.2;0;0;0;0;2.333333333;5;0.641527163;0.450445116;1.953076524;0;11;10;111;1.720130978;0.747991234;3.968115942
Son Veri;No;parviflora;SP137;0.5;1;2;9.5;3;6;3;7;0;0;0;0;2.333333333;5;0.641527163;0.450445116;1.953076524;0;11;10;111;1.720130978;0.747991234;3.968115942
Son Veri;No;parviflora;SP138;0;1;2;7.3;3.1;4.4;2.3;4.1;0;0;0;0;2.333333333;5;0.641527163;0.450445116;1.953076524;0;11;10;111;1.720130978;0.747991234;3.968115942
Son Veri;No;parviflora;SP139;1;1;2;11.3;3;8;3.1;5.7;0;0;0;0;2.333333333;5;0.641527163;0.450445116;1.953076524;0;11;10;111;1.720130978;0.747991234;3.968115942
Son Veri;No;parviflora;SP140;0.5;1;2;8.7;3.6;7;2.8;5.9;0;0;0;0;2.333333333;5;0.641527163;0.450445116;1.953076524;0;11;10;111;1.720130978;0.747991234;3.968115942
Son Veri;No;parviflora;SP141;1;1;2;9.5;2.3;7.6;4.4;5.2;0;0;0;0;2.333333333;5;0.641527163;0.450445116;1.953076524;0;11;10;111;1.720130978;0.747991234;3.968115942
Son Veri;No;parviflora;SP142;1;1;2;12.9;3.5;6.8;2.7;5.4;0;0;0;0;2.333333333;5;0.641527163;0.450445116;1.953076524;0;11;10;111;1.720130978;0.747991234;3.968115942
Son Veri;No;parviflora;SP143;1;1;5;14;2.4;5.6;3.2;6.4;0;0;0;0;2.333333333;5;0.641527163;0.450445116;1.953076524;0;11;10;111;1.720130978;0.747991234;3.968115942
Son Veri;No;parviflora;SP144;1;1;2;12.7;4.1;5.9;4.7;5.7;0;0;0;0;2.333333333;5;0.641527163;0.450445116;1.953076524;0;11;10;111;1.720130978;0.747991234;3.968115942
Son Veri;No;parviflora;SP145;1;1;2;10.1;5.2;7.1;2.6;5.2;0;0;0;0;2.333333333;5;0.641527163;0.450445116;1.953076524;0;11;10;111;1.720130978;0.747991234;3.968115942
Son Veri;No;parviflora;SP146;;;3;15.7;3;6.7;3.9;5.4;0;0;0;0;2.333333333;5;0.641527163;0.450445116;1.953076524;0;11;10;111;1.720130978;0.747991234;3.968115942
Son Veri;No;parviflora;SP147;1;1;3;14.3;3.8;6.7;3.4;6.2;0;0;0;0;2.333333333;5;0.641527163;0.450445116;1.953076524;0;11;10;111;1.720130978;0.747991234;3.968115942
Son Veri;No;parviflora;SP148;1;1;4;14;2.9;6;2.9;4.9;0;0;0;0;2.333333333;5;0.641527163;0.450445116;1.953076524;0;11;10;111;1.720130978;0.747991234;3.968115942
Son Veri;No;parviflora;SP149;1;1;2;12.5;2.9;8.1;1.9;6;0;0;0;0;2.333333333;5;0.641527163;0.450445116;1.953076524;0;11;10;111;1.720130978;0.747991234;3.968115942
UIB;No;parviflora;SP150;1;1;5;22.5;4;10;4;9;0;0;0;0;3.166666667;7.083333333;0.905602298;0.588734568;2.599432699;0;12;2;29;0.678209394;0.485136742;1.942263279
UIB;No;parviflora;SP151;1;1;4;18;3.5;9.5;5;11;0;0;0;0;3.166666667;7.083333333;0.905602298;0.588734568;2.599432699;0;12;2;29;0.678209394;0.485136742;1.942263279
UIB;No;parviflora;SP152;1;1;3;10.5;3.5;7.5;4.5;8.5;0;0;0;0;3.166666667;7.083333333;0.905602298;0.588734568;2.599432699;0;12;2;29;0.678209394;0.485136742;1.942263279
UIB;No;parviflora;SP153;1;1;3;14;3;8.5;4;9;0;0;0;0;3.166666667;7.083333333;0.905602298;0.588734568;2.599432699;0;12;2;29;0.678209394;0.485136742;1.942263279
UIB;No;parviflora;SP154;1;0.666666667;3;13;3;6;3;6;0;0;0;0;3.166666667;7.083333333;0.905602298;0.588734568;2.599432699;0;12;2;29;0.678209394;0.485136742;1.942263279
UIB;No;parviflora;SP155;1;0.5;2;13.5;3;8;3.5;8;0;0;0;0;3.166666667;7.083333333;0.905602298;0.588734568;2.599432699;0;12;2;29;0.678209394;0.485136742;1.942263279
UIB;No;parviflora;SP156;1;0.75;4;18;4;9.5;5.5;9;0;0;0;0;3.166666667;7.083333333;0.905602298;0.588734568;2.599432699;0;12;2;29;0.678209394;0.485136742;1.942263279
UIB;No;parviflora;SP157;1;1;3;12;4;9;4.5;7.5;0;0;0;0;3.166666667;7.083333333;0.905602298;0.588734568;2.599432699;0;12;2;29;0.678209394;0.485136742;1.942263279
UIB;No;parviflora;SP158;0.833333333;0.5;6;19.5;3.5;10;4.5;8.5;0;0;0;0;3.166666667;7.083333333;0.905602298;0.588734568;2.599432699;0;12;2;29;0.678209394;0.485136742;1.942263279
UIB;No;parviflora;SP159;1;1;5;22.5;3;10.5;5;9.5;0;0;0;0;3.166666667;7.083333333;0.905602298;0.588734568;2.599432699;0;12;2;29;0.678209394;0.485136742;1.942263279
UIB;No;parviflora;SP160;1;1;3;10.5;3.5;8;4;8.5;0;0;0;0;3.166666667;7.083333333;0.905602298;0.588734568;2.599432699;0;12;2;29;0.678209394;0.485136742;1.942263279
UIB;No;parviflora;SP161;1;0.666666667;3;12.5;4;9.5;4;8.5;0;0;0;0;3.166666667;7.083333333;0.905602298;0.588734568;2.599432699;0;12;2;29;0.678209394;0.485136742;1.942263279
UIB;No;parviflora;SP162;1;1;3;12;3.5;9.5;4;8;0;0;0;0;3.166666667;7.083333333;0.905602298;0.588734568;2.599432699;0;12;2;29;0.678209394;0.485136742;1.942263279
UIB;No;parviflora;SP163;1;1;2;15;3;8;4;8.5;0;0;0;0;3.166666667;7.083333333;0.905602298;0.588734568;2.599432699;0;12;2;29;0.678209394;0.485136742;1.942263279
UIB;No;parviflora;SP164;1;1;2;9.5;3.5;7.5;4;8;0;0;0;0;3.166666667;7.083333333;0.905602298;0.588734568;2.599432699;0;12;2;29;0.678209394;0.485136742;1.942263279
UIB;No;parviflora;SP165;1;1;1;9.5;3.5;7;3;7.5;0;0;0;0;3.166666667;7.083333333;0.905602298;0.588734568;2.599432699;0;12;2;29;0.678209394;0.485136742;1.942263279
UIB;No;parviflora;SP166;1;1;1;14;3.5;8.5;4;7.5;0;0;0;0;3.166666667;7.083333333;0.905602298;0.588734568;2.599432699;0;12;2;29;0.678209394;0.485136742;1.942263279
UIB;No;parviflora;SP167;1;1;3;19;4;7;4;7;0;0;0;0;3.166666667;7.083333333;0.905602298;0.588734568;2.599432699;0;12;2;29;0.678209394;0.485136742;1.942263279
UIB;No;parviflora;SP168;1;1;2;19.5;3;7;4;7.5;0;0;0;0;3.166666667;7.083333333;0.905602298;0.588734568;2.599432699;0;12;2;29;0.678209394;0.485136742;1.942263279
UIB;No;parviflora;SP169;1;1;4;11;4;9;4.5;8;0;0;0;0;3.166666667;7.083333333;0.905602298;0.588734568;2.599432699;0;12;2;29;0.678209394;0.485136742;1.942263279
UIB;No;parviflora;SP170;1;1;3;14;3;8;4;9;0;0;0;0;3.166666667;7.083333333;0.905602298;0.588734568;2.599432699;0;12;2;29;0.678209394;0.485136742;1.942263279
UIB;No;parviflora;SP171;1;1;4;20;4;8;4;7.5;0;0;0;0;3.166666667;7.083333333;0.905602298;0.588734568;2.599432699;0;12;2;29;0.678209394;0.485136742;1.942263279
UIB;No;parviflora;SP172;;;2;14.5;3.5;9;4;8;0;0;0;0;3.166666667;7.083333333;0.905602298;0.588734568;2.599432699;0;12;2;29;0.678209394;0.485136742;1.942263279
UIB;No;parviflora;SP173;;;5;16;3;6;4;7.5;0;0;0;0;3.166666667;7.083333333;0.905602298;0.588734568;2.599432699;0;12;2;29;0.678209394;0.485136742;1.942263279
UIB;No;parviflora;SP174;1;1;2;12.5;3;6;2;8;0;0;0;0;3.166666667;7.083333333;0.905602298;0.588734568;2.599432699;0;12;2;29;0.678209394;0.485136742;1.942263279
UIB;No;parviflora;SP175;1;0.375;8;31;4;6;2;8;0;0;0;0;3.166666667;7.083333333;0.905602298;0.588734568;2.599432699;0;12;2;29;0.678209394;0.485136742;1.942263279
